Booking ID,Booking Date,Booking Channel,Loyalty Level,Status,Stay Date,Number of nights,Room Rate,Revenue,How far away?,How far away bucket,Day Name,Day of Week
RES014369,22-Sep-24,Velora.com,4.Essential,Cancelled,28-Sep-24,1,185.52,185.52,6,1. Before a week,Saturday,6
RES014381,20-Sep-24,Velora.com,3.Premier,Cancelled,30-Oct-24,1,156.42,156.42,40,4. More than 4 weeks,Wednesday,3
RES014418,17-Jun-24,Velora.com,2.Elite,Cancelled,16-Sep-24,1,192.77,192.77,91,4. More than 4 weeks,Monday,1
RES014439,20-Sep-24,Velora.com,5.Preferred,Cancelled,23-Sep-24,1,164.6,164.6,3,1. Before a week,Monday,1
RES014454,4-Sep-24,Velora.com,6.Select,Cancelled,21-Sep-24,1,226.25,226.25,17,3. Before 4 weeks,Saturday,6
RES014456,15-Sep-24,Velora.com,4.Essential,Cancelled,19-Sep-24,1,155.59,155.59,4,1. Before a week,Thursday,4
RES014461,2-May-24,Velora.com,4.Essential,Cancelled,6-Sep-24,1,183.2,183.2,127,4. More than 4 weeks,Friday,5
RES014506,17-Jul-24,Velora.com,5.Preferred,Cancelled,28-Sep-24,1,90.43,90.43,73,4. More than 4 weeks,Saturday,6
RES014528,10-Sep-24,Velora.com,5.Preferred,Cancelled,29-Oct-24,1,353.62,353.62,49,4. More than 4 weeks,Tuesday,2
RES014587,18-Sep-24,Velora.com,5.Preferred,Cancelled,29-Sep-24,1,105.47,105.47,11,2. Before 2 weeks,Sunday,0
RES014592,5-Oct-24,Velora.com,3.Premier,Cancelled,10-Oct-24,1,118.07,118.07,5,1. Before a week,Thursday,4
RES014610,12-Sep-24,Velora.com,4.Essential,Cancelled,21-Sep-24,1,145.03,145.03,9,2. Before 2 weeks,Saturday,6
RES014636,10-Sep-24,Velora.com,2.Elite,Cancelled,20-Sep-24,1,172.72,172.72,10,2. Before 2 weeks,Friday,5
RES014651,5-Jul-24,Velora.com,4.Essential,Cancelled,6-Oct-24,1,33.71,33.71,93,4. More than 4 weeks,Sunday,0
RES014681,6-Sep-24,Velora.com,6.Select,Cancelled,1-Oct-24,1,215.44,215.44,25,3. Before 4 weeks,Tuesday,2
RES014686,3-Oct-24,Velora.com,3.Premier,Cancelled,7-Oct-24,1,87.66,87.66,4,1. Before a week,Monday,1
RES014687,22-Aug-24,Velora.com,6.Select,Cancelled,6-Sep-24,1,139.64,139.64,15,3. Before 4 weeks,Friday,5
RES009954,15-Sep-24,App,0.Non-member,Cancelled,21-Sep-24,1,128.49,128.49,6,1. Before a week,Saturday,6
RES010080,20-Aug-24,App,0.Non-member,Cancelled,10-Sep-24,1,231.2,231.2,21,3. Before 4 weeks,Tuesday,2
RES010121,19-Oct-24,App,0.Non-member,Cancelled,30-Oct-24,1,216.58,216.58,11,2. Before 2 weeks,Wednesday,3
RES010347,15-Aug-24,App,0.Non-member,Cancelled,15-Sep-24,1,178.72,178.72,31,4. More than 4 weeks,Sunday,0
RES010470,7-Sep-24,App,0.Non-member,Cancelled,19-Sep-24,1,128.55,128.55,12,2. Before 2 weeks,Thursday,4
RES010477,4-Oct-24,App,0.Non-member,Cancelled,24-Oct-24,1,171.08,171.08,20,3. Before 4 weeks,Thursday,4
RES010498,21-Sep-24,App,0.Non-member,Cancelled,23-Sep-24,1,193.25,193.25,2,1. Before a week,Monday,1
RES010543,19-Aug-24,App,0.Non-member,Cancelled,10-Sep-24,1,223.07,223.07,22,3. Before 4 weeks,Tuesday,2
RES010615,1-Oct-24,App,0.Non-member,Cancelled,11-Oct-24,1,136.52,136.52,10,2. Before 2 weeks,Friday,5
RES010627,7-Aug-24,App,0.Non-member,Cancelled,9-Sep-24,1,175.75,175.75,33,4. More than 4 weeks,Monday,1
RES010646,29-May-24,App,0.Non-member,Cancelled,3-Oct-24,1,191.63,191.63,127,4. More than 4 weeks,Thursday,4
RES010668,9-Sep-24,App,0.Non-member,Cancelled,31-Oct-24,1,161.56,161.56,52,4. More than 4 weeks,Thursday,4
RES010675,25-Sep-24,App,0.Non-member,Cancelled,16-Oct-24,1,181.92,181.92,21,3. Before 4 weeks,Wednesday,3
RES010711,3-Aug-24,App,0.Non-member,Cancelled,22-Sep-24,1,144.09,144.09,50,4. More than 4 weeks,Sunday,0
RES010761,1-Oct-24,App,0.Non-member,Cancelled,1-Oct-24,1,183.2,183.2,0,1. Before a week,Tuesday,2
RES010888,11-Jun-24,App,0.Non-member,Cancelled,7-Oct-24,1,262.48,262.48,118,4. More than 4 weeks,Monday,1
RES010968,17-Sep-24,App,0.Non-member,Cancelled,12-Oct-24,1,172.29,172.29,25,3. Before 4 weeks,Saturday,6
RES011057,24-Sep-24,App,0.Non-member,Cancelled,5-Oct-24,1,243.04,243.04,11,2. Before 2 weeks,Saturday,6
RES011137,28-Sep-24,App,0.Non-member,Cancelled,4-Oct-24,1,115.66,115.66,6,1. Before a week,Friday,5
RES011148,23-Sep-24,App,0.Non-member,Cancelled,14-Oct-24,1,181.92,181.92,21,3. Before 4 weeks,Monday,1
RES011157,10-Aug-24,App,0.Non-member,Cancelled,18-Sep-24,1,171.37,171.37,39,4. More than 4 weeks,Wednesday,3
RES011270,24-Sep-24,App,0.Non-member,Cancelled,22-Oct-24,1,166.5,166.5,28,3. Before 4 weeks,Tuesday,2
RES011306,12-Sep-24,App,0.Non-member,Cancelled,16-Sep-24,1,122.13,122.13,4,1. Before a week,Monday,1
RES011498,30-Sep-24,App,0.Non-member,Cancelled,16-Oct-24,1,176.05,176.05,16,3. Before 4 weeks,Wednesday,3
RES011568,26-Aug-24,App,0.Non-member,Cancelled,11-Oct-24,1,140.45,140.45,46,4. More than 4 weeks,Friday,5
RES011617,20-Aug-24,App,0.Non-member,Cancelled,27-Sep-24,1,157.57,157.57,38,4. More than 4 weeks,Friday,5
RES011662,13-Oct-24,App,0.Non-member,Cancelled,20-Oct-24,1,149.68,149.68,7,1. Before a week,Sunday,0
RES011754,5-Oct-24,App,0.Non-member,Cancelled,20-Oct-24,1,114.46,114.46,15,3. Before 4 weeks,Sunday,0
RES011763,1-Sep-24,App,0.Non-member,Cancelled,3-Sep-24,1,148.51,148.51,2,1. Before a week,Tuesday,2
RES011828,14-Oct-24,App,0.Non-member,Cancelled,19-Oct-24,1,143.27,143.27,5,1. Before a week,Saturday,6
RES011831,13-Apr-24,App,0.Non-member,Cancelled,10-Oct-24,1,285.81,285.81,180,4. More than 4 weeks,Thursday,4
RES012043,16-May-24,App,0.Non-member,Cancelled,5-Sep-24,1,317.45,317.45,112,4. More than 4 weeks,Thursday,4
RES012068,14-Oct-24,App,0.Non-member,Cancelled,20-Oct-24,1,138.19,138.19,6,1. Before a week,Sunday,0
RES012318,14-Sep-24,App,0.Non-member,Cancelled,15-Oct-24,1,132.82,132.82,31,4. More than 4 weeks,Tuesday,2
RES012328,1-Sep-24,App,0.Non-member,Cancelled,22-Sep-24,1,140.24,140.24,21,3. Before 4 weeks,Sunday,0
RES012333,9-Oct-24,App,0.Non-member,Cancelled,31-Oct-24,1,183.2,183.2,22,3. Before 4 weeks,Thursday,4
RES012379,13-Aug-24,App,0.Non-member,Cancelled,2-Oct-24,1,155.3,155.3,50,4. More than 4 weeks,Wednesday,3
RES012537,20-Oct-24,App,0.Non-member,Cancelled,20-Oct-24,1,123.07,123.07,0,1. Before a week,Sunday,0
RES012539,4-Sep-24,App,0.Non-member,Cancelled,7-Sep-24,1,156.62,156.62,3,1. Before a week,Saturday,6
RES012617,9-Oct-24,App,0.Non-member,Cancelled,18-Oct-24,1,149.57,149.57,9,2. Before 2 weeks,Friday,5
RES012781,27-Aug-24,App,0.Non-member,Cancelled,12-Oct-24,1,232.34,232.34,46,4. More than 4 weeks,Saturday,6
RES012950,20-Sep-24,App,0.Non-member,Cancelled,21-Sep-24,1,143.49,143.49,1,1. Before a week,Saturday,6
RES012962,7-Apr-24,App,0.Non-member,Cancelled,11-Sep-24,1,319.33,319.33,157,4. More than 4 weeks,Wednesday,3
RES013011,17-Aug-24,App,0.Non-member,Cancelled,4-Sep-24,1,183.19,183.19,18,3. Before 4 weeks,Wednesday,3
RES013146,18-Sep-24,App,0.Non-member,Cancelled,1-Nov-24,1,153.01,153.01,44,4. More than 4 weeks,Friday,5
RES013157,28-Oct-24,App,0.Non-member,Cancelled,31-Oct-24,1,120.48,120.48,3,1. Before a week,Thursday,4
RES013221,5-Sep-24,App,0.Non-member,Cancelled,29-Sep-24,1,164.6,164.6,24,3. Before 4 weeks,Sunday,0
RES013367,11-May-24,App,0.Non-member,Cancelled,14-Sep-24,1,200,200,126,4. More than 4 weeks,Saturday,6
RES013416,5-Oct-24,App,0.Non-member,Cancelled,24-Oct-24,1,171.97,171.97,19,3. Before 4 weeks,Thursday,4
RES013491,14-Sep-24,App,0.Non-member,Cancelled,18-Sep-24,1,183.2,183.2,4,1. Before a week,Wednesday,3
RES013530,10-Sep-24,App,0.Non-member,Cancelled,29-Oct-24,1,149.7,149.7,49,4. More than 4 weeks,Tuesday,2
RES013547,24-Sep-24,App,0.Non-member,Cancelled,2-Oct-24,1,162.65,162.65,8,2. Before 2 weeks,Wednesday,3
RES013669,28-Sep-24,App,0.Non-member,Cancelled,1-Oct-24,1,139.87,139.87,3,1. Before a week,Tuesday,2
RES013672,12-Oct-24,App,0.Non-member,Cancelled,31-Oct-24,1,187.33,187.33,19,3. Before 4 weeks,Thursday,4
RES013709,27-Sep-24,App,0.Non-member,Cancelled,2-Oct-24,1,122.89,122.89,5,1. Before a week,Wednesday,3
RES013780,18-Oct-24,App,0.Non-member,Cancelled,29-Oct-24,1,168.07,168.07,11,2. Before 2 weeks,Tuesday,2
RES013795,16-Oct-24,App,0.Non-member,Cancelled,25-Oct-24,1,135.76,135.76,9,2. Before 2 weeks,Friday,5
RES013817,7-Jan-24,App,0.Non-member,Cancelled,2-Oct-24,1,122.13,122.13,269,4. More than 4 weeks,Wednesday,3
RES013879,19-Aug-24,App,0.Non-member,Cancelled,17-Oct-24,1,245.99,245.99,59,4. More than 4 weeks,Thursday,4
RES013949,25-Aug-24,App,0.Non-member,Cancelled,25-Sep-24,1,222.93,222.93,31,4. More than 4 weeks,Wednesday,3
RES013951,26-Sep-24,App,0.Non-member,Cancelled,27-Sep-24,1,156.42,156.42,1,1. Before a week,Friday,5
RES014064,1-Jul-24,App,0.Non-member,Cancelled,2-Oct-24,1,460.67,460.67,93,4. More than 4 weeks,Wednesday,3
RES014196,9-Sep-24,App,0.Non-member,Cancelled,15-Sep-24,1,128.91,128.91,6,1. Before a week,Sunday,0
RES014302,24-Sep-24,App,0.Non-member,Cancelled,4-Oct-24,1,192.37,192.37,10,2. Before 2 weeks,Friday,5
RES014402,30-Aug-24,App,0.Non-member,Cancelled,4-Sep-24,1,178.94,178.94,5,1. Before a week,Wednesday,3
RES014446,4-Oct-24,App,0.Non-member,Cancelled,6-Oct-24,1,132.53,132.53,2,1. Before a week,Sunday,0
RES014521,20-Oct-24,App,0.Non-member,Cancelled,26-Oct-24,1,145.07,145.07,6,1. Before a week,Saturday,6
RES014532,10-Oct-24,App,0.Non-member,Cancelled,26-Oct-24,1,138.31,138.31,16,3. Before 4 weeks,Saturday,6
RES014549,3-Sep-24,App,0.Non-member,Cancelled,24-Sep-24,1,192.83,192.83,21,3. Before 4 weeks,Tuesday,2
RES014634,29-Aug-24,App,0.Non-member,Cancelled,7-Sep-24,1,149.57,149.57,9,2. Before 2 weeks,Saturday,6
RES014669,29-Aug-24,App,0.Non-member,Cancelled,6-Sep-24,1,126.49,126.49,8,2. Before 2 weeks,Friday,5
RES014718,30-Aug-24,App,0.Non-member,Cancelled,25-Sep-24,1,212.03,212.03,26,3. Before 4 weeks,Wednesday,3
RES009804,30-Sep-24,GDS,0.Non-member,Cancelled,19-Oct-24,1,124.69,124.69,19,3. Before 4 weeks,Saturday,6
RES009806,13-Oct-24,GDS,0.Non-member,Cancelled,22-Oct-24,1,220.44,220.44,9,2. Before 2 weeks,Tuesday,2
RES009808,6-Aug-24,GDS,0.Non-member,Cancelled,30-Sep-24,1,134.34,134.34,55,4. More than 4 weeks,Monday,1
RES009849,29-Aug-24,GDS,0.Non-member,Cancelled,11-Sep-24,1,219.83,219.83,13,2. Before 2 weeks,Wednesday,3
RES009902,24-Oct-24,GDS,0.Non-member,Cancelled,3-Nov-24,1,126.5,126.5,10,2. Before 2 weeks,Sunday,0
RES009953,13-Aug-24,GDS,0.Non-member,Cancelled,29-Sep-24,1,164.88,164.88,47,4. More than 4 weeks,Sunday,0
RES010029,10-Sep-24,GDS,0.Non-member,Cancelled,27-Oct-24,1,312.91,312.91,47,4. More than 4 weeks,Sunday,0
RES010031,30-Aug-24,GDS,0.Non-member,Cancelled,9-Sep-24,1,129.58,129.58,10,2. Before 2 weeks,Monday,1
RES010160,11-Oct-24,GDS,0.Non-member,Cancelled,3-Nov-24,1,150.6,150.6,23,3. Before 4 weeks,Sunday,0
RES010251,4-Aug-24,GDS,0.Non-member,Cancelled,7-Oct-24,1,145.77,145.77,64,4. More than 4 weeks,Monday,1
RES010299,9-Oct-24,GDS,0.Non-member,Cancelled,10-Oct-24,1,133.33,133.33,1,1. Before a week,Thursday,4
RES010371,27-Sep-24,GDS,0.Non-member,Cancelled,16-Oct-24,1,156.61,156.61,19,3. Before 4 weeks,Wednesday,3
RES010446,20-Sep-24,GDS,0.Non-member,Cancelled,17-Oct-24,1,134.34,134.34,27,3. Before 4 weeks,Thursday,4
RES010604,1-Jun-24,GDS,0.Non-member,Cancelled,9-Sep-24,1,145.78,145.78,100,4. More than 4 weeks,Monday,1
RES010722,21-Aug-24,GDS,0.Non-member,Cancelled,18-Sep-24,1,162.63,162.63,28,3. Before 4 weeks,Wednesday,3
RES010757,18-Sep-24,GDS,0.Non-member,Cancelled,28-Oct-24,1,115.15,115.15,40,4. More than 4 weeks,Monday,1
RES010777,12-Sep-24,GDS,0.Non-member,Cancelled,20-Sep-24,1,192.75,192.75,8,2. Before 2 weeks,Friday,5
RES010812,25-Jul-24,GDS,0.Non-member,Cancelled,22-Sep-24,1,132.53,132.53,59,4. More than 4 weeks,Sunday,0
RES010898,11-Sep-24,GDS,0.Non-member,Cancelled,17-Sep-24,1,167.94,167.94,6,1. Before a week,Tuesday,2
RES010912,6-Jun-24,GDS,0.Non-member,Cancelled,23-Sep-24,1,163.63,163.63,109,4. More than 4 weeks,Monday,1
RES011037,20-Aug-24,GDS,0.Non-member,Cancelled,24-Sep-24,1,132.53,132.53,35,4. More than 4 weeks,Tuesday,2
RES011072,28-Sep-24,GDS,0.Non-member,Cancelled,29-Sep-24,1,114.46,114.46,1,1. Before a week,Sunday,0
RES011091,25-Sep-24,GDS,0.Non-member,Cancelled,13-Oct-24,1,182.6,182.6,18,3. Before 4 weeks,Sunday,0
RES011102,23-Jul-24,GDS,0.Non-member,Cancelled,30-Sep-24,1,162.65,162.65,69,4. More than 4 weeks,Monday,1
RES011107,25-Oct-24,GDS,0.Non-member,Cancelled,29-Oct-24,1,139.39,139.39,4,1. Before a week,Tuesday,2
RES011210,17-Oct-24,GDS,0.Non-member,Cancelled,29-Oct-24,1,138.55,138.55,12,2. Before 2 weeks,Tuesday,2
RES011323,26-Aug-24,GDS,0.Non-member,Cancelled,2-Oct-24,1,102.49,102.49,37,4. More than 4 weeks,Wednesday,3
RES011327,25-Jul-24,GDS,0.Non-member,Cancelled,14-Sep-24,1,170.91,170.91,51,4. More than 4 weeks,Saturday,6
RES011363,12-Oct-24,GDS,0.Non-member,Cancelled,24-Oct-24,1,152.66,152.66,12,2. Before 2 weeks,Thursday,4
RES011525,20-Sep-24,GDS,0.Non-member,Cancelled,23-Oct-24,1,132.53,132.53,33,4. More than 4 weeks,Wednesday,3
RES011572,5-Aug-24,GDS,0.Non-member,Cancelled,28-Oct-24,1,132.53,132.53,84,4. More than 4 weeks,Monday,1
RES011632,10-Sep-24,GDS,0.Non-member,Cancelled,20-Sep-24,1,150.59,150.59,10,2. Before 2 weeks,Friday,5
RES011747,5-Jun-24,GDS,0.Non-member,Cancelled,6-Oct-24,1,283.36,283.36,123,4. More than 4 weeks,Sunday,0
RES011771,23-Sep-24,GDS,0.Non-member,Cancelled,15-Oct-24,1,132.53,132.53,22,3. Before 4 weeks,Tuesday,2
RES011774,22-Sep-24,GDS,0.Non-member,Cancelled,16-Oct-24,1,189.96,189.96,24,3. Before 4 weeks,Wednesday,3
RES011777,3-Jun-24,GDS,0.Non-member,Cancelled,18-Sep-24,1,145.78,145.78,107,4. More than 4 weeks,Wednesday,3
RES011905,24-Aug-24,GDS,0.Non-member,Cancelled,25-Sep-24,1,150.6,150.6,32,4. More than 4 weeks,Wednesday,3
RES011989,5-Aug-24,GDS,0.Non-member,Cancelled,7-Sep-24,1,181.14,181.14,33,4. More than 4 weeks,Saturday,6
RES012044,16-Jul-24,GDS,0.Non-member,Cancelled,5-Sep-24,1,145.78,145.78,51,4. More than 4 weeks,Thursday,4
RES012064,17-Sep-24,GDS,0.Non-member,Cancelled,30-Sep-24,1,169.63,169.63,13,2. Before 2 weeks,Monday,1
RES012149,17-Sep-24,GDS,0.Non-member,Cancelled,24-Sep-24,1,132.52,132.52,7,1. Before a week,Tuesday,2
RES012198,4-Sep-24,GDS,0.Non-member,Cancelled,8-Oct-24,1,162.63,162.63,34,4. More than 4 weeks,Tuesday,2
RES012434,6-Oct-24,GDS,0.Non-member,Cancelled,12-Oct-24,1,114.46,114.46,6,1. Before a week,Saturday,6
RES012534,27-Jul-24,GDS,0.Non-member,Cancelled,2-Sep-24,1,157.57,157.57,37,4. More than 4 weeks,Monday,1
RES012687,27-Sep-24,GDS,0.Non-member,Cancelled,17-Oct-24,1,180.71,180.71,20,3. Before 4 weeks,Thursday,4
RES012688,7-Oct-24,GDS,0.Non-member,Cancelled,9-Oct-24,1,145.45,145.45,2,1. Before a week,Wednesday,3
RES012922,8-Aug-24,GDS,0.Non-member,Cancelled,6-Oct-24,1,250.56,250.56,59,4. More than 4 weeks,Sunday,0
RES012957,16-Aug-24,GDS,0.Non-member,Cancelled,10-Sep-24,1,132.53,132.53,25,3. Before 4 weeks,Tuesday,2
RES012996,12-Sep-24,GDS,0.Non-member,Cancelled,5-Oct-24,1,151.8,151.8,23,3. Before 4 weeks,Saturday,6
RES013003,6-Sep-24,GDS,0.Non-member,Cancelled,18-Sep-24,1,138.55,138.55,12,2. Before 2 weeks,Wednesday,3
RES013122,28-Aug-24,GDS,0.Non-member,Cancelled,21-Oct-24,1,163.63,163.63,54,4. More than 4 weeks,Monday,1
RES013228,10-Aug-24,GDS,0.Non-member,Cancelled,7-Oct-24,1,180.72,180.72,58,4. More than 4 weeks,Monday,1
RES013335,1-Oct-24,GDS,0.Non-member,Cancelled,17-Oct-24,1,164.88,164.88,16,3. Before 4 weeks,Thursday,4
RES013361,20-Sep-24,GDS,0.Non-member,Cancelled,27-Oct-24,1,159.02,159.02,37,4. More than 4 weeks,Sunday,0
RES013383,20-Aug-24,GDS,0.Non-member,Cancelled,2-Oct-24,1,132.53,132.53,43,4. More than 4 weeks,Wednesday,3
RES013448,7-Sep-24,GDS,0.Non-member,Cancelled,9-Sep-24,1,141.26,141.26,2,1. Before a week,Monday,1
RES013526,11-Oct-24,GDS,0.Non-member,Cancelled,30-Oct-24,1,238.15,238.15,19,3. Before 4 weeks,Wednesday,3
RES013862,22-Sep-24,GDS,0.Non-member,Cancelled,29-Sep-24,1,168.32,168.32,7,1. Before a week,Sunday,0
RES013902,16-Jul-24,GDS,0.Non-member,Cancelled,10-Sep-24,1,211.38,211.38,56,4. More than 4 weeks,Tuesday,2
RES013955,2-Sep-24,GDS,0.Non-member,Cancelled,3-Sep-24,1,115.15,115.15,1,1. Before a week,Tuesday,2
RES014108,7-Sep-24,GDS,0.Non-member,Cancelled,18-Sep-24,1,133.33,133.33,11,2. Before 2 weeks,Wednesday,3
RES014141,13-Jun-24,GDS,0.Non-member,Cancelled,25-Sep-24,1,134.34,134.34,104,4. More than 4 weeks,Wednesday,3
RES014388,21-Oct-24,GDS,0.Non-member,Cancelled,27-Oct-24,1,112.04,112.04,6,1. Before a week,Sunday,0
RES014399,29-Aug-24,GDS,0.Non-member,Cancelled,19-Sep-24,1,168.66,168.66,21,3. Before 4 weeks,Thursday,4
RES014478,4-Oct-24,GDS,0.Non-member,Cancelled,30-Oct-24,1,190.11,190.11,26,3. Before 4 weeks,Wednesday,3
RES014637,2-Oct-24,GDS,0.Non-member,Cancelled,25-Oct-24,1,149.39,149.39,23,3. Before 4 weeks,Friday,5
RES014658,10-Oct-24,GDS,0.Non-member,Cancelled,16-Oct-24,1,200,200,6,1. Before a week,Wednesday,3
RES014688,29-Sep-24,GDS,0.Non-member,Cancelled,30-Sep-24,1,133.33,133.33,1,1. Before a week,Monday,1
RES009853,2-Oct-24,At the hotel,0.Non-member,Cancelled,29-Oct-24,1,144.7,144.7,27,3. Before 4 weeks,Tuesday,2
RES009989,18-Oct-24,At the hotel,0.Non-member,Cancelled,19-Oct-24,1,77.37,77.37,1,1. Before a week,Saturday,6
RES010036,21-Sep-24,At the hotel,0.Non-member,Cancelled,25-Sep-24,1,70.48,70.48,4,1. Before a week,Wednesday,3
RES010111,6-Oct-24,At the hotel,0.Non-member,Cancelled,28-Oct-24,1,62.64,62.64,22,3. Before 4 weeks,Monday,1
RES010132,11-Oct-24,At the hotel,0.Non-member,Cancelled,13-Oct-24,1,70.48,70.48,2,1. Before a week,Sunday,0
RES010172,2-Sep-24,At the hotel,0.Non-member,Cancelled,7-Sep-24,1,33.94,33.94,5,1. Before a week,Saturday,6
RES010191,28-Oct-24,At the hotel,0.Non-member,Cancelled,31-Oct-24,1,126.61,126.61,3,1. Before a week,Thursday,4
RES010396,14-Oct-24,At the hotel,0.Non-member,Cancelled,15-Oct-24,1,62.64,62.64,1,1. Before a week,Tuesday,2
RES010435,28-Sep-24,At the hotel,0.Non-member,Cancelled,29-Sep-24,1,126.61,126.61,1,1. Before a week,Sunday,0
RES010483,3-Oct-24,At the hotel,0.Non-member,Cancelled,3-Oct-24,1,70.48,70.48,0,1. Before a week,Thursday,4
RES010684,16-Oct-24,At the hotel,0.Non-member,Cancelled,17-Oct-24,1,77.59,77.59,1,1. Before a week,Thursday,4
RES010799,16-Oct-24,At the hotel,0.Non-member,Cancelled,17-Oct-24,1,175.9,175.9,1,1. Before a week,Thursday,4
RES010831,24-Sep-24,At the hotel,0.Non-member,Cancelled,1-Oct-24,1,162.78,162.78,7,1. Before a week,Tuesday,2
RES010849,13-Sep-24,At the hotel,0.Non-member,Cancelled,18-Sep-24,1,138.55,138.55,5,1. Before a week,Wednesday,3
RES010885,4-Oct-24,At the hotel,0.Non-member,Cancelled,10-Oct-24,1,150.6,150.6,6,1. Before a week,Thursday,4
RES010909,11-Oct-23,At the hotel,0.Non-member,Cancelled,17-Sep-24,1,90.43,90.43,342,4. More than 4 weeks,Tuesday,2
RES011023,19-Sep-24,At the hotel,0.Non-member,Cancelled,23-Sep-24,1,144.58,144.58,4,1. Before a week,Monday,1
RES011043,17-Sep-24,At the hotel,0.Non-member,Cancelled,18-Sep-24,1,77.37,77.37,1,1. Before a week,Wednesday,3
RES011054,17-Oct-24,At the hotel,0.Non-member,Cancelled,19-Oct-24,1,70.91,70.91,2,1. Before a week,Saturday,6
RES011197,17-Oct-24,At the hotel,0.Non-member,Cancelled,20-Oct-24,1,70.48,70.48,3,1. Before a week,Sunday,0
RES011233,18-Oct-24,At the hotel,0.Non-member,Cancelled,29-Oct-24,1,224.88,224.88,11,2. Before 2 weeks,Tuesday,2
RES011252,16-Oct-24,At the hotel,0.Non-member,Cancelled,17-Oct-24,1,0,0,1,1. Before a week,Thursday,4
RES011264,18-Oct-24,At the hotel,0.Non-member,Cancelled,20-Oct-24,1,78,78,2,1. Before a week,Sunday,0
RES011329,29-Sep-24,At the hotel,0.Non-member,Cancelled,5-Oct-24,1,70.54,70.54,6,1. Before a week,Saturday,6
RES011467,28-Sep-24,At the hotel,0.Non-member,Cancelled,1-Oct-24,1,70.48,70.48,3,1. Before a week,Tuesday,2
RES011488,28-Sep-24,At the hotel,0.Non-member,Cancelled,1-Oct-24,1,126.61,126.61,3,1. Before a week,Tuesday,2
RES011589,25-Oct-24,At the hotel,0.Non-member,Cancelled,25-Oct-24,1,149.4,149.4,0,1. Before a week,Friday,5
RES011668,20-Oct-24,At the hotel,0.Non-member,Cancelled,20-Oct-24,1,0,0,0,1. Before a week,Sunday,0
RES011717,25-Sep-24,At the hotel,0.Non-member,Cancelled,17-Oct-24,1,72.29,72.29,22,3. Before 4 weeks,Thursday,4
RES011798,3-Oct-24,At the hotel,0.Non-member,Cancelled,4-Oct-24,1,270.52,270.52,1,1. Before a week,Friday,5
RES011800,23-Sep-24,At the hotel,0.Non-member,Cancelled,28-Sep-24,1,161.44,161.44,5,1. Before a week,Saturday,6
RES011832,4-Sep-24,At the hotel,0.Non-member,Cancelled,8-Sep-24,1,144.58,144.58,4,1. Before a week,Sunday,0
RES012030,20-Sep-24,At the hotel,0.Non-member,Cancelled,20-Sep-24,1,70.54,70.54,0,1. Before a week,Friday,5
RES012055,27-Oct-24,At the hotel,0.Non-member,Cancelled,30-Oct-24,1,126.61,126.61,3,1. Before a week,Wednesday,3
RES012079,13-Sep-24,At the hotel,0.Non-member,Cancelled,23-Sep-24,1,102.06,102.06,10,2. Before 2 weeks,Monday,1
RES012165,29-Aug-24,At the hotel,0.Non-member,Cancelled,17-Oct-24,1,0,0,49,4. More than 4 weeks,Thursday,4
RES012203,5-Oct-24,At the hotel,0.Non-member,Cancelled,10-Oct-24,1,70.91,70.91,5,1. Before a week,Thursday,4
RES012267,21-Oct-24,At the hotel,0.Non-member,Cancelled,26-Oct-24,1,161.44,161.44,5,1. Before a week,Saturday,6
RES012279,29-Sep-24,At the hotel,0.Non-member,Cancelled,5-Oct-24,1,150.6,150.6,6,1. Before a week,Saturday,6
RES012322,21-Sep-24,At the hotel,0.Non-member,Cancelled,25-Sep-24,1,33.73,33.73,4,1. Before a week,Wednesday,3
RES012531,15-Oct-24,At the hotel,0.Non-member,Cancelled,19-Oct-24,1,144.58,144.58,4,1. Before a week,Saturday,6
RES012541,24-Oct-24,At the hotel,0.Non-member,Cancelled,26-Oct-24,1,62.65,62.65,2,1. Before a week,Saturday,6
RES012554,11-Sep-24,At the hotel,0.Non-member,Cancelled,11-Sep-24,1,70.48,70.48,0,1. Before a week,Wednesday,3
RES012741,11-Oct-24,At the hotel,0.Non-member,Cancelled,13-Oct-24,1,70.91,70.91,2,1. Before a week,Sunday,0
RES012766,19-Sep-24,At the hotel,0.Non-member,Cancelled,21-Sep-24,1,77.43,77.43,2,1. Before a week,Saturday,6
RES012865,24-Oct-24,At the hotel,0.Non-member,Cancelled,28-Oct-24,1,62.65,62.65,4,1. Before a week,Monday,1
RES012878,17-Oct-24,At the hotel,0.Non-member,Cancelled,21-Oct-24,1,77.43,77.43,4,1. Before a week,Monday,1
RES012940,11-Oct-24,At the hotel,0.Non-member,Cancelled,17-Oct-24,1,63.03,63.03,6,1. Before a week,Thursday,4
RES013098,20-Sep-24,At the hotel,0.Non-member,Cancelled,22-Sep-24,1,78,78,2,1. Before a week,Sunday,0
RES013106,28-Sep-24,At the hotel,0.Non-member,Cancelled,15-Oct-24,1,4.81,4.81,17,3. Before 4 weeks,Tuesday,2
RES013410,23-Sep-24,At the hotel,0.Non-member,Cancelled,24-Sep-24,1,183.2,183.2,1,1. Before a week,Tuesday,2
RES013494,26-Sep-24,At the hotel,0.Non-member,Cancelled,26-Sep-24,1,62.65,62.65,0,1. Before a week,Thursday,4
RES013757,25-Aug-24,At the hotel,0.Non-member,Cancelled,25-Oct-24,1,145.45,145.45,61,4. More than 4 weeks,Friday,5
